_id_x,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,Neighborhood,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,_id_y,Id,Estimate; Total,Margin of Error; Total
3156042,322845432,23160305,99,2023-10-08T21:30:00,"5500 Block Jackson St Pittsburgh, PA 15206",N,East Liberty,5,NON-VIOLENT DOMESTIC,9012 Non-Violent Domestic,1113.0,7.0,2.0,-79.92829211115567,40.47331583382817,29,29,5537.0,612.871112062
3156134,324629053,23174601,0,2023-11-03T00:28:00,"6200 Block Broad St Pittsburgh, PA 15206",N,East Liberty,5,99,9994 PFA Service,1115.0,9.0,2.0,-79.92205139428822,40.46165532418406,29,29,5537.0,612.871112062
3156223,323601336,23165936,6,2023-10-19T05:45:00,"200 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1115.0,,,,,29,29,5537.0,612.871112062
3156249,324361691,23172741,14,2023-10-30T17:00:00,"6200 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief.,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3156275,323694999,23166630,99,2023-10-20T09:48:00,"300 Block S Negley Ave Pittsburgh, PA 15232",N,East Liberty,5,MENTAL 201/302,9498 302 (Mental),1115.0,7.0,2.0,-79.93276995610911,40.46063138014864,29,29,5537.0,612.871112062
3156276,323708307,23166686,0,2023-10-20T11:42:00,"100 Block S Whitfield St Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1115.0,,,,,29,29,5537.0,612.871112062
3156358,323854387,23168331,14,2023-10-23T12:00:00,"Sheridan Ave & East Liberty Blvd Pittsburgh, PA 15206",N,East Liberty,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1113.0,9.0,2.0,-79.92097068180318,40.46539763447706,29,29,5537.0,612.871112062
3156400,324687071,23175131,27,2023-11-03T21:00:00,"5500 Block Hays St Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1113.0,9.0,2.0,-79.9295980729089,40.47044878207938,29,29,5537.0,612.871112062
3156460,324701403,23164013,0,2023-10-15T18:00:00,"N Highland Ave & East Liberty Blvd Pittsburgh, PA 15206",Y,East Liberty,5,99,627.02(b)(i) Possessing a small amount of marijuana / 4524 Windshield Obstructions and Wipers.,1113.0,9.0,2.0,-79.92276018979598,40.46595692580033,29,29,5537.0,612.871112062
3156509,323209584,23162421,10,2023-10-12T19:40:00,"5500 Block Hays St Pittsburgh, PA 15206",N,East Liberty,5,SIMPLE ASSAULT,2701 Simple Assault. / 3304 Criminal Mischief.,1113.0,9.0,2.0,-79.9295980729089,40.47044878207938,29,29,5537.0,612.871112062
3156547,323033407,23161185,6,2023-10-10T15:43:00,"6000 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92471042210767,40.46118894399788,29,29,5537.0,612.871112062
3156653,323349979,23164033,0,2023-10-15T18:45:00,"6000 Block Stanton Ave Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): Missing Person,1113.0,,,,,29,29,5537.0,612.871112062
3156682,323123032,23161705,0,2023-10-11T15:05:00,"700 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1113.0,9.0,2.0,-79.92072203038207,40.4684653464108,29,29,5537.0,612.871112062
3156687,323136698,23161171,6,2023-10-11T19:00:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,East Liberty,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession,201.0,6.0,6.0,-79.99688178462712,40.43480407292362,29,29,5537.0,612.871112062
3156725,324716160,23175532,6,2023-11-04T17:05:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92217494469345,40.46516578481274,29,29,5537.0,612.871112062
3156731,324723411,23175724,0,2023-11-05T01:15:00,"100 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,99,9994 PFA Service,1115.0,,,,,29,29,5537.0,612.871112062
3156779,323209114,23162351,6,2023-10-12T17:24:00,"6000 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92471042210767,40.46118894399788,29,29,5537.0,612.871112062
3156844,323291006,23163151,29,2023-10-13T23:00:00,"Station St & Larimer Ave Pittsburgh, PA 15206",N,East Liberty,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1115.0,9.0,2.0,-79.91968010328488,40.46196874656408,29,29,5537.0,612.871112062
3156883,323291735,23163201,29,2023-10-13T23:00:00,"Station St & Larimer Ave Pittsburgh, PA 15206",N,East Liberty,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1115.0,9.0,2.0,-79.91968010328488,40.46196874656408,29,29,5537.0,612.871112062
3156894,324376428,23172628,6,2023-10-30T14:52:00,"6400 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.91743506731456,40.45751349471281,29,29,5537.0,612.871112062
3156902,323696368,23166647,6,2023-10-20T10:00:00,"6200 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3156933,324477002,23173566,14,2023-11-01T08:05:00,"700 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief.,1113.0,,,,,29,29,5537.0,612.871112062
3156950,323599683,23165890,14,2023-10-19T01:55:00,"600 Block N Negley Ave Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief. / 9498 302 (Mental),1113.0,9.0,2.0,-79.92700832467848,40.46872267879043,29,29,5537.0,612.871112062
3157043,323739117,23165995,27,2023-10-18T09:00:00,"5600 Block Hays St Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1113.0,,,,,29,29,5537.0,612.871112062
3157091,323619769,23166013,14,2023-10-19T08:15:00,"600 Block N Negley Ave Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief.,1113.0,9.0,2.0,-79.92700832467848,40.46872267879043,29,29,5537.0,612.871112062
3157093,323658590,23166213,99,2023-10-19T15:56:00,"6200 Block Centre Ave Pittsburgh, PA 15206",Y,East Liberty,5,MENTAL 201/302,9498 302 (Mental),1115.0,,,,,29,29,5537.0,612.871112062
3157110,324063320,23169842,0,2023-10-25T19:50:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3157114,323800104,23168067,0,2023-10-22T20:30:00,"6300 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1115.0,,,,,29,29,5537.0,612.871112062
3157145,322811654,23159720,18,2023-10-07T17:17:00,"500 Block N Beatty St Pittsburgh, PA 15206",Y,East Liberty,5,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount,1113.0,,,,,29,29,5537.0,612.871112062
3157249,323804170,23168144,0,2023-10-23T02:42:00,"Broad St & N Whitfield St Pittsburgh, PA 15206",N,East Liberty,5,99,8106 Shots Fired,1115.0,9.0,2.0,-79.92512897091218,40.46273977319856,29,29,5537.0,612.871112062
3157260,323788868,23167978,0,2023-10-22T17:00:00,"600 Block Mellon St Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1113.0,9.0,2.0,-79.9261836075194,40.46903259818557,29,29,5537.0,612.871112062
3157302,323877592,23168583,99,2023-10-14T18:00:00,"100 Block Larimer Ave Pittsburgh, PA 15206",N,East Liberty,5,LOST PROPERTY,9504 Lost Property,1115.0,,,,,29,29,5537.0,612.871112062
3157327,323008988,23161080,10,2023-10-10T09:00:00,"200 Block S Negley Ave Pittsburgh, PA 15206",N,East Liberty,5,HARRASSMENT,2709 Harassment (Non-Specific),1115.0,,,,,29,29,5537.0,612.871112062
3157464,322895105,23160517,6,2023-10-09T10:42:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 9501 Bench Warrant / 3503(b)(1)(i) Actual Communication,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3157504,323834566,23168267,99,2023-10-19T12:00:00,"100 Block Station Square Dr E Pittsburgh, PA 15210",N,East Liberty,3,DRUG INVESTIGATION,9124 Drug Investigation,1115.0,2.0,5.0,-80.00364780244968,40.43339608462265,29,29,5537.0,612.871112062
3157513,323275206,23162783,99,2023-10-13T12:07:00,"6200 Block Broad St Pittsburgh, PA 15206",N,East Liberty,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1115.0,9.0,2.0,-79.92205139428822,40.46165532418406,29,29,5537.0,612.871112062
3157557,324688549,23175157,6,2023-11-03T22:00:00,"6300 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,1115.0,,,,,29,29,5537.0,612.871112062
3157559,323139932,23161887,6,2023-10-11T21:17:00,"5900 Block Centre Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 4106 Access Device Fraud,1115.0,,,,,29,29,5537.0,612.871112062
3157573,322914379,23160609,18,2023-10-09T14:30:00,"5700 Block Centre Ave Pittsburgh, PA 15206",N,East Liberty,5,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 9124 Drug Investigation / 3714 Careless Driving,1115.0,8.0,2.0,-79.93373475716602,40.457111327924245,29,29,5537.0,612.871112062
3157600,322919471,23160716,11,2023-10-09T11:30:00,"6300 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,THEFT BY DECEPTION,3922 Theft by Deception.,1115.0,,,,,29,29,5537.0,612.871112062
3157616,322811773,23159757,99,2023-10-07T17:49:00,"500 Block N Highland Ave Pittsburgh, PA 15206",Y,East Liberty,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1113.0,8.0,2.0,-79.92494548024085,40.453010595276815,29,29,5537.0,612.871112062
3157631,323034863,23161190,6,2023-10-10T16:43:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3157634,323038701,23161190,6,2023-10-10T16:43:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3157669,323206597,23162384,10,2023-10-12T18:18:00,"100 Block N Euclid Ave Pittsburgh, PA 15206",N,East Liberty,5,SIMPLE ASSAULT,2709(a) Harassment. / 2701 Simple Assault.,1115.0,9.0,2.0,-79.92780178307947,40.46254054538653,29,29,5537.0,612.871112062
3157690,324092912,23170104,15,2023-10-26T09:28:00,"200 Block S Negley Ave Pittsburgh, PA 15206",N,East Liberty,5,CARRY WEAPONS ON SCHOOL PROP,912 Possession of Weapon on School Property.,1115.0,,,,,29,29,5537.0,612.871112062
3157731,324454072,23173375,29,2023-10-31T21:20:00,"6400 Block Station St Pittsburgh, PA 15206",N,East Liberty,OSC,RUNAWAYS - JUVENILE,029 Missing Juvenile,1115.0,9.0,2.0,-79.9187492236702,40.46105319255318,29,29,5537.0,612.871112062
3157742,323488107,23143612,4,2023-10-17T12:30:00,"1100 Block N Murtland St Pittsburgh, PA 15208",Y,East Liberty,5,AGG-ASSAULT,2702 Aggravated Assault. / 6301 Corruption of Minors.,1115.0,9.0,2.0,-79.90037203386882,40.46038461103399,29,29,5537.0,612.871112062
3157753,323757610,23167384,18,2023-10-21T16:22:00,"Station St & Larimer Ave Pittsburgh, PA 15206",Y,East Liberty,5,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 13(a)(32) Paraphernalia - Use or Possession / 4524 Windshield Obstructions and Wipers. / 1543 Driving While Operating Privilege is Suspended or Revoked.,1115.0,9.0,2.0,-79.91968010328488,40.46196874656408,29,29,5537.0,612.871112062
3157765,322917373,23160701,6,2023-10-09T16:40:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92217494469345,40.46516578481274,29,29,5537.0,612.871112062
3157766,322917692,23160705,6,2023-10-09T16:50:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92217494469345,40.46516578481274,29,29,5537.0,612.871112062
3157767,322919297,23160737,6,2023-10-09T17:54:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.92217494469345,40.46516578481274,29,29,5537.0,612.871112062
3157768,322924083,23160778,6,2023-10-09T19:10:00,"6400 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,9.0,2.0,-79.91743506731456,40.45751349471281,29,29,5537.0,612.871112062
3157786,323037177,23161171,6,2023-10-10T15:54:00,"400 Block N Highland Ave Pittsburgh, PA 15206",Y,East Liberty,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession,201.0,9.0,2.0,-79.92217494469345,40.46516578481274,29,29,5537.0,612.871112062
3157869,323305314,23162844,27,2023-10-13T13:00:00,"6100 Block Broad St Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1115.0,9.0,2.0,-79.92305841345915,40.4620085814283,29,29,5537.0,612.871112062
3157876,323315402,23163571,10,2023-10-14T19:05:00,"6000 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,TERRORISTIC THREATS,2706 Terroristic Threats. / 5503 Disorderly Conduct.,1115.0,9.0,2.0,-79.92471042210767,40.46118894399788,29,29,5537.0,612.871112062
3157952,324659154,23174832,6,2023-11-03T11:40:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115.0,8.0,2.0,-79.92259331496999,40.46013933681722,29,29,5537.0,612.871112062
3157970,-3669000561,23167705,99,2023-10-22T03:22:00,"200 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,MENTAL 201/302,9498 302 (Mental),1115.0,,,,,29,29,5537.0,612.871112062
3158105,323962533,23169006,99,2023-10-24T14:00:00,"200 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1115.0,,,,,29,29,5537.0,612.871112062
3158150,324103036,23170205,6,2023-10-26T12:00:00,"6400 Block Centre Ave Pittsburgh, PA 15206",N,East Liberty,5,THEFT FROM AUTO,3934 Theft from Vehicle,1115.0,,,,,29,29,5537.0,612.871112062
3158158,323701849,23166612,27,2023-10-20T02:32:00,"500 Block Mellon St Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1113.0,9.0,2.0,-79.92680515708332,40.467685839357664,29,29,5537.0,612.871112062
3158166,323975261,23169126,99,2023-10-24T17:36:00,"100 Block Larimer Ave Pittsburgh, PA 15206",N,East Liberty,5,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,1115.0,,,,,29,29,5537.0,612.871112062
3154939,322893569,23160534,6,2023-10-09T07:00:00,"200 Block Hallock St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT FROM AUTO,3934 Theft from Vehicle,1911.0,2.0,5.0,-80.01799671855541,40.4347860918484,25,25,2522.0,350.750623663
3154994,-3646531307,23168809,0,2023-10-24T07:52:00,"300 Block Fingal St Pittsburgh, PA 15211",N,Duquesne Heights,3,99,9999 9999 - (Misc. Incident): ,1911.0,2.0,5.0,-80.02737396376385,40.43897765638003,25,25,2522.0,350.750623663
3155377,-3530563583,23168830,6,2023-10-24T07:30:00,"300 Block Republic St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT FROM AUTO,3934 Theft from Vehicle,1911.0,2.0,5.0,-80.02656426925799,40.43881550580277,25,25,2522.0,350.750623663
3155379,323137560,23161871,26,2023-10-11T19:00:00,"200 Block Plymouth St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT BY EXTORTION,"3923 Theft by Extortion. / 3133(c)(2) Disseminates, or threatens to disseminate an image, video, or demands payment not to. / 2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner",1911.0,2.0,5.0,-80.02135809849364,40.436178633227954,25,25,2522.0,350.750623663
3155896,322926698,23160646,6,2023-10-09T06:00:00,"400 Block Hallock St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT FROM AUTO,3934 Theft from Vehicle,1911.0,2.0,5.0,-80.01871679477206,40.43245298114575,25,25,2522.0,350.750623663
3156403,323932543,23168814,6,2023-10-24T07:30:00,"200 Block Seward St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1911.0,2.0,5.0,-80.02458105403971,40.4400740149631,25,25,2522.0,350.750623663
3156769,324269094,23172191,27,2023-10-29T16:30:00,"Greenleaf St & Horner St Pittsburgh, PA 15211",N,Duquesne Heights,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1911.0,2.0,5.0,-80.03081318341155,40.44024992615928,25,25,2522.0,350.750623663
3157322,322938376,23160927,10,2023-10-10T04:28:00,"200 Block Seward St Pittsburgh, PA 15211",N,Duquesne Heights,3,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",1911.0,2.0,5.0,-80.02458105403971,40.4400740149631,25,25,2522.0,350.750623663
3157363,323931239,23168845,6,2023-10-24T08:30:00,"1300 Block W Sycamore St Pittsburgh, PA 15211",N,Duquesne Heights,3,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,1911.0,,,,,25,25,2522.0,350.750623663
3157443,323431995,23164494,0,2023-10-16T15:10:00,"Saw Mill Run Blvd & Woodruff St Pittsburgh, PA 15220",N,Duquesne Heights,3,99,3744 Duty to Give Information and Render Aid,1911.0,2.0,5.0,-80.01992994986395,40.42587282381712,25,25,2522.0,350.750623663
3157807,324231846,23171406,10,2023-10-27T20:31:00,"400 Block Sweetbriar St Pittsburgh, PA 15211",N,Duquesne Heights,3,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",1911.0,2.0,5.0,-80.02252047166739,40.43575734760215,25,25,2522.0,350.750623663
3158098,323889474,23168696,14,2023-10-23T14:30:00,"400 Block Oneida St Pittsburgh, PA 15211",N,Duquesne Heights,3,CRIM MISCHIEF,3304 Criminal Mischief.,1911.0,,,,,25,25,2522.0,350.750623663
3154940,322917429,23160673,10,2023-10-09T16:30:00,"100 Block Frustum St Pittsburgh, PA 15204",N,Esplen,6,SIMPLE ASSAULT,2701 Simple Assault.,2017.0,,,,,31,31,309.0,118.0
3155541,323162962,23162081,26,2023-10-13T12:00:00,"Homeless Pittsburgh, PA 15211",Y,Esplen,6,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,2017.0,,,,,31,31,309.0,118.0
3155549,324100063,23170197,0,2023-10-26T11:45:00,"200 Block Radcliffe St Pittsburgh, PA 15204",N,Esplen,6,99,9994 PFA Service,2017.0,2.0,5.0,-80.05543929851835,40.46282663305655,31,31,309.0,118.0
3155818,323761067,23167563,26,2023-10-21T23:41:00,"100 Block Saginaw St Pittsburgh, PA 15204",N,Esplen,6,LOITERING PROWLING AT NIGHT,5506 Loitering and Prowling at Night / 3503(b.1) Criminal Trespass - Simple Trespasser,2017.0,2.0,5.0,-80.04966589843929,40.46104323608122,31,31,309.0,118.0
3155868,324204275,23171051,11,2023-10-27T11:55:00,"200 Block Sagamore St Pittsburgh, PA 15204",N,Esplen,6,CREDIT CARDS,4106 Access Device Fraud,2017.0,2.0,5.0,-80.05321998032355,40.46359870942793,31,31,309.0,118.0
3156009,324042837,23169633,0,2023-10-25T15:10:00,"200 Block Radcliffe St Pittsburgh, PA 15204",N,Esplen,6,99,9994 PFA Service,2017.0,2.0,5.0,-80.05543929851835,40.46282663305655,31,31,309.0,118.0
3156030,323294627,23163225,10,2023-10-14T01:49:00,"2600 Block W Carson St Pittsburgh, PA 15204",N,Esplen,6,SIMPLE ASSAULT,2701 Simple Assault.,2017.0,3.0,3.0,-79.96824218932913,40.42727897405583,31,31,309.0,118.0
3156180,324679519,23174963,0,2023-11-03T16:18:00,"200 Block Radcliffe St Pittsburgh, PA 15204",N,Esplen,6,99,"9999 9999 - (Misc. Incident): Mental health issues, referring to Resolve",2017.0,2.0,5.0,-80.05543929851835,40.46282663305655,31,31,309.0,118.0
3156492,323316055,23163591,21,2023-10-14T19:36:00,"Stanhope St & Stafford St Pittsburgh, PA 15204",Y,Esplen,6,DUI - GENERAL IMPAIRMENT,3802(c) DUI - Highest Rate of Alcohol - BAC >= .16% / 1786 Required Financial Responsibility. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment,2017.0,2.0,5.0,-80.056803319153,40.46348513278905,31,31,309.0,118.0
3154941,324271122,23171752,10,2023-10-28T22:28:00,"1700 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,SIMPLE ASSAULT,2701 Simple Assault.,1702.0,3.0,3.0,-79.98187231372171,40.42859317552536,73,73,6292.0,747.59213479
3154954,324392793,23172967,99,2023-10-31T07:29:00,"30 Block S 14th St Pittsburgh, PA 15203",N,South Side Flats,3,FOUND PROPERTY,9489 Found Property,1702.0,3.0,3.0,-79.98430568173151,40.42909424061503,73,73,6292.0,747.59213479
3154956,324230973,23171428,99,2023-10-28T11:35:00,"60 Block S 25th St Pittsburgh, PA 15203",N,South Side Flats,3,FOUND PROPERTY,9489 Found Property,1609.0,3.0,3.0,-79.96979967647438,40.42842265930933,73,73,6292.0,747.59213479
3154984,323833812,23168246,14,2023-10-23T00:05:00,"2100 Block Sidney St Pittsburgh, PA 15203",Y,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1609.0,3.0,3.0,-79.97600225882421,40.42924021509637,73,73,6292.0,747.59213479
3155024,-3647010126,23162642,6,2023-10-13T07:45:00,"1700 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle,1702.0,3.0,3.0,-79.98198023689191,40.426880679342375,73,73,6292.0,747.59213479
3155030,324252723,23171916,3,2023-10-29T03:30:00,"S 18th St & Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,ROBBERY,3701 Robbery. / 2702 Aggravated Assault. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3928 Unauthorized Use of Automobile and Other Vehicles.,1702.0,3.0,3.0,-79.98047172937527,40.42968685611464,73,73,6292.0,747.59213479
